hit_from,hit_to,query_from,query_to,hit_gaps,query_gaps,align_from,align_to,align_len,identity,query_strand,hit_strand,bit_score,evalue,hit_seqid,hit_genome_id,query_genome_id,hit_taxonomy_id,query_taxonomy_id,gff_seqid,gff_source,gff_type,gff_start,gff_end,gff_score,gff_strand,gff_phase,gff_gene_id,gff_attribute:ID
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_033384868.1-4
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_033384868.1-5
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_033384868.1-7
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_033384868.1-8
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_033384868.1-9
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_033384868.1-10
2642000,2642092,663,755,0,0,2641337,2642092,92,86,+,+,137.772,3.51966e-31,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4499290,4500045,None,+,None,6902166,exon-XM_033384867.1-2
2669633,2669752,0,119,0,0,2669633,2669752,119,109,+,+,165.472,2.10404e-40,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534603,4534722,None,+,None,6902166,exon-XM_033384867.1-3
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_033384867.1-4
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_033384867.1-5
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_033384867.1-7
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_033384867.1-8
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_033384867.1-9
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_033384867.1-10
2642000,2642092,663,755,0,0,2641337,2642092,92,86,+,+,137.772,3.51966e-31,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4499290,4500045,None,+,None,6902166,exon-XM_033384864.1-2
2669633,2669752,0,119,0,0,2669633,2669752,119,109,+,+,165.472,2.10404e-40,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534603,4534722,None,+,None,6902166,exon-XM_033384864.1-3
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_033384864.1-4
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_033384864.1-5
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_033384864.1-7
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_033384864.1-8
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_033384864.1-9
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_033384864.1-10
2642000,2642092,663,755,0,0,2641337,2642092,92,86,+,+,137.772,3.51966e-31,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4499290,4500045,None,+,None,6902166,exon-XM_033384866.1-2
2669633,2669752,0,119,0,0,2669633,2669752,119,109,+,+,165.472,2.10404e-40,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534603,4534722,None,+,None,6902166,exon-XM_033384866.1-3
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_033384866.1-4
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_033384866.1-5
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_033384866.1-7
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_033384866.1-8
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_033384866.1-9
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_033384866.1-10
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_015185745.2-2
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_015185745.2-3
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_015185745.2-5
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_015185745.2-6
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_015185745.2-7
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_015185745.2-8
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_015185748.2-2
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_015185748.2-3
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_015185748.2-5
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_015185748.2-6
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_015185748.2-7
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_015185748.2-8
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_015185741.2-2
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_015185741.2-3
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_015185741.2-5
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_015185741.2-6
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_015185741.2-7
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_015185741.2-8
2659977,2660077,489,589,0,0,2659488,2661104,100,91,+,+,135.926,2.75923e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4524442,4526058,None,+,None,6902166,exon-XM_033384861.1-1
2661033,2661088,1557,1612,0,0,2659476,2661092,55,53,+,+,91.6061,6.0578e-17,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4524442,4526058,None,+,None,6902166,exon-XM_033384861.1-1
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_033384861.1-2
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_033384861.1-3
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_033384861.1-5
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_033384861.1-6
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_033384861.1-7
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_033384861.1-8
2659977,2660077,133,233,0,0,2659844,2661104,100,91,+,+,135.926,2.14105e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4524798,4526058,None,+,None,6902166,exon-XM_033384860.1-1
2661033,2661088,1201,1256,0,0,2659832,2661092,55,53,+,+,91.6061,4.7006e-17,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4524798,4526058,None,+,None,6902166,exon-XM_033384860.1-1
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_033384860.1-2
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_033384860.1-3
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_033384860.1-5
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_033384860.1-6
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_033384860.1-7
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_033384860.1-8
2659977,2660077,131,231,0,0,2659846,2661104,100,91,+,+,135.926,2.13758e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4524800,4526058,None,+,None,6902166,exon-XM_033384862.1-1
2661033,2661088,1199,1254,0,0,2659834,2661092,55,53,+,+,91.6061,4.69298e-17,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4524800,4526058,None,+,None,6902166,exon-XM_033384862.1-1
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_033384862.1-2
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_033384862.1-3
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_033384862.1-5
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_033384862.1-6
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_033384862.1-7
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_033384862.1-8
2669633,2669752,0,119,0,0,2669633,2669752,119,109,+,+,165.472,2.10404e-40,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534603,4534722,None,+,None,6902166,exon-XM_002133661.3-2
2669912,2670102,0,190,0,0,2669912,2670102,190,180,+,+,296.584,1.24201e-79,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4534874,4535064,None,+,None,6902166,exon-XM_002133661.3-3
2670173,2670256,0,83,0,0,2670173,2670256,83,79,+,+,132.232,1.34782e-30,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4535137,4535220,None,+,None,6902166,exon-XM_002133661.3-4
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536284,4536394,None,+,None,6902166,exon-XM_002133661.3-5
2671307,2671544,0,237,0,0,2671307,2671544,237,217,+,+,327.977,5.65887e-89,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536464,4536701,None,+,None,6902166,exon-XM_002133661.3-6
2671628,2671821,0,193,0,0,2671628,2671821,193,181,+,+,291.044,5.88359e-78,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4536776,4536969,None,+,None,6902166,exon-XM_002133661.3-7
2672913,2673098,0,185,0,0,2672913,2673102,185,169,+,+,254.111,7.53556e-67,NC_004354.4,GCF_000001215.4,GCF_009870125.1,7227,7237,NC_046683.1,Gnomon,exon,4538277,4538466,None,+,None,6902166,exon-XM_002133661.3-8
2633922,2634177,0,257,2,0,2633922,2634179,257,233,+,+,340.904,7.95433e-93,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1019994,1020251,None,+,None,6555519,exon-XR_003408069.1-1
2634840,2634903,10,73,0,0,2634830,2634905,63,60,+,+,100.839,3.29406e-21,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1020895,1020970,None,+,None,6555519,exon-XR_003408069.1-2
2641596,2642092,13,514,24,19,2641583,2642097,520,424,+,+,388.917,5.89128e-107,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1027775,1028289,None,+,None,6555519,exon-XM_026982164.1-2
2669912,2670102,0,190,0,0,2669912,2670102,190,189,+,+,346.444,1.21593e-94,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1055492,1055682,None,+,None,6555519,exon-XM_026982164.1-3
2670173,2670256,0,83,0,0,2670173,2670256,83,81,+,+,143.312,6.22659e-34,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1055746,1055829,None,+,None,6555519,exon-XM_026982164.1-4
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1056709,1056819,None,+,None,6555519,exon-XM_026982164.1-5
2671307,2671544,0,237,0,0,2671307,2671544,237,232,+,+,411.077,5.4622e-114,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1056880,1057117,None,+,None,6555519,exon-XM_026982164.1-6
2671628,2671821,0,193,0,0,2671628,2671821,193,187,+,+,324.284,5.80092e-88,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1057185,1057378,None,+,None,6555519,exon-XM_026982164.1-7
2672913,2673102,0,189,0,0,2672913,2673102,189,183,+,+,316.897,9.47588e-86,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1058426,1058615,None,+,None,6555519,exon-XM_026982164.1-8
2673174,2673617,0,434,0,9,2673174,2673608,443,410,+,+,627.135,9.58837e-179,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1058700,1059134,None,+,None,6555519,exon-XM_026982164.1-9
2678103,2679445,968,2288,31,53,2677135,2679423,1373,1211,+,+,1561.54,0,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1062992,1065280,None,+,None,6555519,exon-XM_026982164.1-10
2677102,2678112,2,1015,34,31,2677100,2679388,1044,906,+,+,1103.57,0,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1062992,1065280,None,+,None,6555519,exon-XM_026982164.1-10
2633934,2634177,2,247,2,0,2633932,2634179,245,225,+,+,340.904,7.61147e-93,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1020004,1020251,None,+,None,6555519,exon-XM_026982162.1-1
2641596,2642092,13,514,24,19,2641583,2642097,520,424,+,+,388.917,5.89128e-107,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1027775,1028289,None,+,None,6555519,exon-XM_026982162.1-2
2669912,2670102,0,190,0,0,2669912,2670102,190,189,+,+,346.444,1.21593e-94,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1055492,1055682,None,+,None,6555519,exon-XM_026982162.1-3
2670173,2670256,0,83,0,0,2670173,2670256,83,81,+,+,143.312,6.22659e-34,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1055746,1055829,None,+,None,6555519,exon-XM_026982162.1-4
2671120,2671230,0,110,0,0,2671120,2671230,110,109,+,+,198.712,1.87795e-50,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1056709,1056819,None,+,None,6555519,exon-XM_026982162.1-5
2671307,2671544,0,237,0,0,2671307,2671544,237,232,+,+,411.077,5.4622e-114,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1056880,1057117,None,+,None,6555519,exon-XM_026982162.1-6
2671628,2671821,0,193,0,0,2671628,2671821,193,187,+,+,324.284,5.80092e-88,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1057185,1057378,None,+,None,6555519,exon-XM_026982162.1-7
2672913,2673102,0,189,0,0,2672913,2673102,189,183,+,+,316.897,9.47588e-86,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1058426,1058615,None,+,None,6555519,exon-XM_026982162.1-8
2673174,2673617,0,434,0,9,2673174,2673608,443,410,+,+,627.135,9.58837e-179,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1058700,1059134,None,+,None,6555519,exon-XM_026982162.1-9
2678103,2679445,968,2288,31,53,2677135,2679423,1373,1211,+,+,1561.54,0,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1062992,1065280,None,+,None,6555519,exon-XM_026982162.1-10
2677102,2678112,2,1015,34,31,2677100,2679388,1044,906,+,+,1103.57,0,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1062992,1065280,None,+,None,6555519,exon-XM_026982162.1-10
2634904,2635030,0,127,1,0,2634904,2635031,127,119,+,+,189.479,1.35365e-47,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1020969,1021096,None,+,None,6555519,exon-XM_026982166.1-2
2641124,2641360,0,229,3,10,2641124,2641353,239,209,+,+,263.345,1.55746e-69,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1027301,1027530,None,+,None,6555519,exon-XM_026982166.1-3
2641596,2642092,13,514,24,19,2641583,2642097,520,424,+,+,388.917,5.89128e-107,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1027775,1028289,None,+,None,6555519,exon-XM_026982166.1-4
2669912,2670102,0,190,0,0,2669912,2670102,190,189,+,+,346.444,1.21593e-94,NC_004354.4,GCF_000001215.4,GCF_003286155.1,7227,7220,NW_020825209.1,Gnomon,exon,1055492,1055682,None,+,None,6555519,exon-XM_026982166.1-5
